zip	type	primary_city	state	latitude	longitude
24593	STANDARD	Spout Spring	VA	37.35	-78.91
24594	STANDARD	Sutherlin	VA	36.62	-79.18
24595	PO BOX	Sweet Briar	VA	37.56	-79.08
24597	STANDARD	Vernon Hill	VA	36.79	-79.12
24598	STANDARD	Virgilina	VA	36.6	-78.79
24599	STANDARD	Wingina	VA	37.64	-78.73
24601	PO BOX	Amonate	VA	37.19	-81.65
24602	STANDARD	Bandy	VA	37.14	-81.7
24603	STANDARD	Big Rock	VA	37.35	-82.2
24604	PO BOX	Bishop	VA	37.21	-81.53
24605	STANDARD	Bluefield	VA	37.23	-81.26
24606	PO BOX	Boissevain	VA	37.28	-81.39
24607	PO BOX	Breaks	VA	37.29	-82.28
24608	PO BOX	Burkes Garden	VA	37.1	-81.35
24609	STANDARD	Cedar Bluff	VA	37.01	-81.81
24612	PO BOX	Doran	VA	37.09	-81.84
24613	STANDARD	Falls Mills	VA	37.26	-81.33
24614	STANDARD	Grundy	VA	37.27	-82.1
24619	PO BOX	Horsepen	VA	37.23	-81.49
24620	STANDARD	Hurley	VA	37.42	-82.02
24622	STANDARD	Jewell Ridge	VA	37.18	-81.8
24624	PO BOX	Keen Mountain	VA	37.2	-81.95
24627	PO BOX	Mavisdale	VA	37.19	-82.21
24628	STANDARD	Maxie	VA	37.31	-82.19
24630	STANDARD	North Tazewell	VA	37.16	-81.5
24631	STANDARD	Oakwood	VA	37.21	-81.98
24634	STANDARD	Pilgrims Knob	VA	37.29	-81.9
24635	PO BOX	Pocahontas	VA	37.3	-81.34
24637	STANDARD	Pounding Mill	VA	37.04	-81.73
24639	STANDARD	Raven	VA	37.16	-81.9
24640	PO BOX	Red Ash	VA	37.12	-81.87
24641	STANDARD	Richlands	VA	37.09	-81.8
24646	STANDARD	Rowe	VA	37.12	-82.03
24647	PO BOX	Shortt Gap	VA	37.18	-81.84
24649	STANDARD	Swords Creek	VA	37.08	-81.91
24651	STANDARD	Tazewell	VA	37.12	-81.51
24656	STANDARD	Vansant	VA	37.23	-82.08
24657	STANDARD	Whitewood	VA	37.26	-81.88
24658	PO BOX	Wolford	VA	37.38	-81.99
24701	STANDARD	Bluefield	WV	37.26	-81.21
24712	STANDARD	Athens	WV	37.42	-81.01
24714	STANDARD	Beeson	WV	37.48	-81.19
24715	STANDARD	Bramwell	WV	37.34	-81.32
24716	PO BOX	Bud	WV	37.52	-81.35
24719	PO BOX	Covel	WV	37.49	-81.33
24724	STANDARD	Freeman	WV	37.33	-81.3
24726	STANDARD	Herndon	WV	37.51	-81.36
24729	PO BOX	Hiawatha	WV	37.45	-81.26
24731	STANDARD	Kegley	WV	37.4	-81.13
24732	PO BOX	Kellysville	WV	37.34	-80.9
24733	STANDARD	Lashmeet	WV	37.44	-81.21
24736	STANDARD	Matoaka	WV	37.41	-81.24
24737	PO BOX	Montcalm	WV	37.35	-81.25
24738	PO BOX	Nemours	WV	37.3	-81.31
24739	STANDARD	Princeton	WV	37.33	-80.96
24740	STANDARD	Princeton	WV	37.36	-81.1
24747	STANDARD	Rock	WV	37.38	-81.23
24751	PO BOX	Wolfe	WV	37.29	-81.22
24801	STANDARD	Welch	WV	37.43	-81.58
24808	STANDARD	Anawalt	WV	37.33	-81.44
24811	PO BOX	Avondale	WV	37.41	-81.8
24813	PO BOX	Bartley	WV	37.33	-81.73
24815	STANDARD	Berwind	WV	37.26	-81.66
24816	PO BOX	Big Sandy	WV	37.46	-81.71
24817	PO BOX	Bradshaw	WV	37.35	-81.8
24818	STANDARD	Brenton	WV	37.6	-81.62
24822	STANDARD	Clear Fork	WV	37.64	-81.69
24823	STANDARD	Coal Mountain	WV	37.67	-81.73
24826	PO BOX	Cucumber	WV	37.28	-81.61
24827	STANDARD	Cyclone	WV	37.74	-81.66
24828	STANDARD	Davy	WV	37.47	-81.65
24829	PO BOX	Eckman	WV	37.4	-81.46
24830	STANDARD	Elbert	WV	37.33	-81.52
24831	PO BOX	Elkhorn	WV	37.39	-81.41
24834	PO BOX	Fanrock	WV	37.55	-81.63
24836	PO BOX	Gary	WV	37.36	-81.53
24839	STANDARD	Hanover	WV	37.56	-81.81
24842	PO BOX	Hemphill	WV	37.44	-81.59
24843	PO BOX	Hensley	WV	37.49	-81.71
24844	STANDARD	Iaeger	WV	37.46	-81.81
24845	PO BOX	Ikes Fork	WV	37.53	-81.79
24846	STANDARD	Isaban	WV	37.53	-81.91
24847	PO BOX	Itmann	WV	37.58	-81.42
24848	PO BOX	Jenkinjones	WV	37.28	-81.43
24849	STANDARD	Jesse	WV	37.66	-81.55
24850	STANDARD	Jolo	WV	37.33	-81.83
24851	PO BOX	Justice	WV	37.59	-81.84
24853	PO BOX	Kimball	WV	37.42	-81.5
24854	PO BOX	Kopperston	WV	37.75	-81.56
24855	PO BOX	Kyle	WV	37.4	-81.42
24857	PO BOX	Lynco	WV	37.67	-81.66
24859	PO BOX	Marianna	WV	37.61	-81.57
24860	STANDARD	Matheny	WV	37.68	-81.59
24861	PO BOX	Maybeury	WV	37.37	-81.35
24862	STANDARD	Mohawk	WV	37.47	-81.96
24866	PO BOX	Newhall	WV	37.26	-81.6
24867	PO BOX	New Richmond	WV	37.6	-81.44
24868	STANDARD	Northfork	WV	37.41	-81.42
24869	STANDARD	North Spring	WV	37.56	-81.84
24870	STANDARD	Oceana	WV	37.69	-81.63
24871	PO BOX	Pageton	WV	37.36	-81.47
24872	STANDARD	Panther	WV	37.49	-81.88
24873	STANDARD	Paynesville	WV	37.37	-81.88
24874	STANDARD	Pineville	WV	37.58	-81.53
24878	PO BOX	Premier	WV	37.43	-81.63
24879	STANDARD	Raysal	WV	37.31	-81.76
24880	STANDARD	Rock View	WV	37.65	-81.53
24881	PO BOX	Roderfield	WV	37.43	-81.68
24882	STANDARD	Simon	WV	37.61	-81.76
24884	STANDARD	Squire	WV	37.26	-81.56
24887	PO BOX	Switchback	WV	37.37	-81.4
24888	PO BOX	Thorpe	WV	37.39	-81.48
24892	STANDARD	War	WV	37.3	-81.68
24894	PO BOX	Warriormine	WV	37.27	-81.71
24895	PO BOX	Wilcoe	WV	37.38	-81.55
24898	STANDARD	Wyoming	WV	37.59	-81.61
24901	STANDARD	Lewisburg	WV	37.8	-80.43
24902	PO BOX	Fairlea	WV	37.77	-80.45
24910	STANDARD	Alderson	WV	37.72	-80.64
24915	STANDARD	Arbovale	WV	38.45	-79.75
24916	STANDARD	Asbury	WV	37.81	-80.56
24918	STANDARD	Ballard	WV	37.51	-80.75
24920	STANDARD	Bartow	WV	38.58	-79.71
24924	STANDARD	Buckeye	WV	38.19	-80.14
24925	STANDARD	Caldwell	WV	37.75	-80.34
24927	STANDARD	Cass	WV	38.45	-79.89
24931	STANDARD	Crawley	WV	37.94	-80.61
24934	STANDARD	Dunmore	WV	38.35	-79.82
24935	STANDARD	Forest Hill	WV	37.55	-80.83
24938	STANDARD	Frankford	WV	37.91	-80.38
24941	STANDARD	Gap Mills	WV	37.56	-80.41
24943	STANDARD	Grassy Meadows	WV	37.84	-80.74
24944	STANDARD	Green Bank	WV	38.39	-79.78
24945	STANDARD	Greenville	WV	37.53	-80.66
24946	STANDARD	Hillsboro	WV	38.13	-80.21
24951	STANDARD	Lindside	WV	37.45	-80.66
24954	STANDARD	Marlinton	WV	38.22	-80.08
24957	STANDARD	Maxwelton	WV	37.89	-80.43
24961	STANDARD	White Sulphur Springs	WV	37.97	-80.11
24962	STANDARD	Pence Springs	WV	37.66	-80.72
24963	STANDARD	Peterstown	WV	37.44	-80.76
24966	STANDARD	Renick	WV	37.98	-80.36
24970	STANDARD	Ronceverte	WV	37.74	-80.47
24974	STANDARD	Secondcreek	WV	37.64	-80.45
24976	STANDARD	Sinks Grove	WV	37.66	-80.52
24977	STANDARD	Smoot	WV	37.9	-80.69
24981	STANDARD	Talcott	WV	37.65	-80.75
24983	STANDARD	Union	WV	37.59	-80.54
24984	STANDARD	Waiteville	WV	37.48	-80.43
24985	STANDARD	Wayside	WV	37.58	-80.7
24986	STANDARD	White Sulphur Springs	WV	37.79	-80.29
24991	STANDARD	Williamsburg	WV	38.02	-80.5
24993	STANDARD	Wolfcreek	WV	37.66	-80.63
25002	PO BOX	Alloy	WV	38.13	-81.24
25003	STANDARD	Alum Creek	WV	38.28	-81.84
25005	STANDARD	Amma	WV	38.58	-81.26
25007	STANDARD	Arnett	WV	37.84	-81.43
25008	STANDARD	Artie	WV	37.95	-81.34
25009	STANDARD	Ashford	WV	38.19	-81.71
25011	PO BOX	Bancroft	WV	38.51	-81.84
25015	STANDARD	Belle	WV	38.23	-81.53
25019	STANDARD	Bickmore	WV	38.37	-81.1
25021	STANDARD	Bim	WV	37.92	-81.68
25022	PO BOX	Blair	WV	37.86	-81.83
25024	STANDARD	Bloomingrose	WV	38.15	-81.62
25025	STANDARD	Blount	WV	38.3	-81.38
25026	PO BOX	Blue Creek	WV	38.47	-81.51
25028	STANDARD	Bob White	WV	37.95	-81.72
25030	STANDARD	Bomont	WV	38.45	-81.23
25031	PO BOX	Boomer	WV	38.15	-81.27
25033	STANDARD	Buffalo	WV	38.61	-81.98
25035	STANDARD	Cabin Creek	WV	38.17	-81.52
25036	PO BOX	Cannelton	WV	38.21	-81.26
25039	STANDARD	Cedar Grove	WV	38.22	-81.42
25040	PO BOX	Charlton Heights	WV	38.13	-81.24
25043	STANDARD	Clay	WV	38.46	-81.08
25044	STANDARD	Clear Creek	WV	37.89	-81.31
25045	STANDARD	Clendenin	WV	38.48	-81.34
25047	STANDARD	Clothier	WV	37.92	-81.77
25048	STANDARD	Colcord	WV	37.95	-81.44
25049	STANDARD	Comfort	WV	38.12	-81.57
25051	STANDARD	Costa	WV	38.16	-81.71
25053	STANDARD	Danville	WV	38.08	-81.83
25054	PO BOX	Dawes	WV	38.11	-81.49
25057	PO BOX	Deep Water	WV	38.12	-81.25
25059	STANDARD	Dixie	WV	38.23	-81.21
25060	STANDARD	Dorothy	WV	37.96	-81.49
25061	PO BOX	Drybranch	WV	38.17	-81.44
25062	STANDARD	Dry Creek	WV	37.88	-81.43
25063	STANDARD	Duck	WV	38.56	-80.97
25064	STANDARD	Dunbar	WV	38.36	-81.73
25067	STANDARD	East Bank	WV	38.21	-81.44
25070	PO BOX	Eleanor	WV	38.53	-81.93
25071	STANDARD	Elkview	WV	38.43	-81.47
25075	STANDARD	Eskdale	WV	38.06	-81.41
25076	PO BOX	Ethel	WV	37.87	-81.93
25079	STANDARD	Falling Rock	WV	38.47	-81.38
25081	STANDARD	Foster	WV	38.09	-81.77
25082	STANDARD	Fraziers Bottom	WV	38.54	-82.02
25083	STANDARD	Gallagher	WV	38.07	-81.37
25085	STANDARD	Gauley Bridge	WV	38.17	-81.21
25086	PO BOX	Glasgow	WV	38.2	-81.42
25088	STANDARD	Glen	WV	38.35	-81.23
25090	PO BOX	Glen Ferris	WV	38.16	-81.22
25093	STANDARD	Gordon	WV	37.99	-81.68
25102	PO BOX	Handley	WV	38.18	-81.36
25103	STANDARD	Hansford	WV	38.18	-81.38
25106	STANDARD	Henderson	WV	38.83	-82.13
25107	STANDARD	Hernshaw	WV	38.2	-81.61
25108	STANDARD	Hewett	WV	37.96	-81.85
25109	PO BOX	Hometown	WV	38.53	-81.85
25110	PO BOX	Hugheston	WV	38.22	-81.31
25111	STANDARD	Indore	WV	38.35	-81.16
25112	PO BOX	Institute	WV	38.38	-81.77
25113	STANDARD	Ivydale	WV	38.52	-81.02
25114	STANDARD	Jeffrey	WV	37.99	-81.79
25115	STANDARD	Kanawha Falls	WV	38.12	-81.18
25118	STANDARD	Kimberly	WV	38.12	-81.32
25119	STANDARD	Kincaid	WV	38.04	-81.28
25121	STANDARD	Lake	WV	37.92	-81.9
25123	STANDARD	Leon	WV	38.74	-81.95
25124	STANDARD	Liberty	WV	38.63	-81.76
25125	STANDARD	Lizemores	WV	38.33	-81.16
25126	PO BOX	London	WV	38.2	-81.37
25130	STANDARD	Madison	WV	38.05	-81.8
25132	STANDARD	Mammoth	WV	38.29	-81.34
25133	STANDARD	Maysel	WV	38.48	-81.12
25134	PO BOX	Miami	WV	38.16	-81.49
25136	STANDARD	Montgomery	WV	38.17	-81.31
25139	STANDARD	Mount Carbon	WV	38.14	-81.29
25140	STANDARD	Naoma	WV	37.89	-81.52
25141	STANDARD	Nebo	WV	38.62	-81.02
25142	STANDARD	Nellis	WV	38.15	-81.73
25143	STANDARD	Nitro	WV	38.42	-81.82
25148	STANDARD	Orgas	WV	38.05	-81.56
25149	PO BOX	Ottawa	WV	37.94	-81.76
25152	PO BOX	Page	WV	38.06	-81.25
25154	STANDARD	Peytona	WV	38.12	-81.7
25156	PO BOX	Pinch	WV	38.18	-81.34
25159	STANDARD	Poca	WV	38.47	-81.81
25160	STANDARD	Pond Gap	WV	38.28	-81.28
25161	STANDARD	Powellton	WV	38.05	-81.32
25162	PO BOX	Pratt	WV	38.21	-81.39
25164	STANDARD	Procious	WV	38.5	-81.21
25165	STANDARD	Racine	WV	38.16	-81.65
25168	STANDARD	Red House	WV	38.55	-81.89
25169	STANDARD	Ridgeview	WV	38.15	-81.78
25173	STANDARD	Robson	WV	38.09	-81.24
25174	STANDARD	Rock Creek	WV	37.87	-81.41
25177	STANDARD	Saint Albans	WV	38.37	-81.81
25180	STANDARD	Saxon	WV	37.78	-81.43
25181	STANDARD	Seth	WV	38.09	-81.64
25183	PO BOX	Sharples	WV	37.93	-81.8
25185	UNIQUE	Mount Olive	WV	38.24	-81.24
25186	PO BOX	Smithers	WV	38.17	-81.3
25187	STANDARD	Southside	WV	38.7	-81.99
25193	STANDARD	Sylvester	WV	38.04	-81.51
25201	PO BOX	Tad	WV	38.34	-81.49
25202	STANDARD	Tornado	WV	38.33	-81.85
25203	STANDARD	Turtle Creek	WV	38.02	-81.88
25204	STANDARD	Twilight	WV	37.92	-81.62
25205	PO BOX	Uneeda	WV	38.02	-81.79
25206	STANDARD	Van	WV	37.95	-81.69
25208	STANDARD	Wharton	WV	37.9	-81.69
25209	STANDARD	Whitesville	WV	37.97	-81.53
25211	PO BOX	Widen	WV	38.45	-80.88
25213	STANDARD	Winfield	WV	38.52	-81.88
25214	STANDARD	Winifrede	WV	38.19	-81.54
25231	STANDARD	Advent	WV	38.62	-81.56
25234	STANDARD	Arnoldsburg	WV	38.78	-81.12
25235	STANDARD	Chloe	WV	38.67	-81.09
25239	STANDARD	Cottageville	WV	38.85	-81.81
25241	STANDARD	Evans	WV	38.8	-81.8
25243	STANDARD	Gandeeville	WV	38.69	-81.46
25244	STANDARD	Gay	WV	38.77	-81.55
25245	STANDARD	Given	WV	38.7	-81.76
25247	PO BOX	Hartford	WV	39.01	-82.01
25248	STANDARD	Kenna	WV	38.67	-81.66
25251	STANDARD	Left Hand	WV	38.61	-81.24
25252	STANDARD	Le Roy	WV	38.95	-81.51
25253	STANDARD	Letart	WV	38.88	-81.97
25259	STANDARD	Looneyville	WV	38.66	-81.29
25260	STANDARD	Mason	WV	39	-82.03
25261	STANDARD	Millstone	WV	38.85	-81.07
25262	STANDARD	Millwood	WV	38.9	-81.81
25264	STANDARD	Mount Alto	WV	38.86	-81.87
25265	PO BOX	New Haven	WV	38.99	-81.96
25266	STANDARD	Newton	WV	38.59	-81.15
25267	STANDARD	Normantown	WV	38.89	-80.95
25268	STANDARD	Orma	WV	38.74	-81.09
25270	STANDARD	Reedy	WV	38.89	-81.42
25271	STANDARD	Ripley	WV	38.82	-81.7
25275	STANDARD	Sandyville	WV	38.9	-81.64
25276	STANDARD	Spencer	WV	38.8	-81.35
25285	STANDARD	Wallback	WV	38.54	-81.1
25286	STANDARD	Walton	WV	38.6	-81.4
25287	STANDARD	West Columbia	WV	38.95	-82.05
25301	STANDARD	Charleston	WV	38.35	-81.63
25302	STANDARD	Charleston	WV	38.39	-81.6
25303	STANDARD	Charleston	WV	38.36	-81.69
25304	STANDARD	Charleston	WV	38.31	-81.59
25305	STANDARD	Charleston	WV	38.34	-81.61
25306	STANDARD	Charleston	WV	38.31	-81.5
25309	STANDARD	Charleston	WV	38.31	-81.75
25311	STANDARD	Charleston	WV	38.37	-81.56
25312	STANDARD	Charleston	WV	38.45	-81.66
25313	STANDARD	Charleston	WV	38.42	-81.76
25314	STANDARD	Charleston	WV	38.31	-81.64
25315	STANDARD	Charleston	WV	38.22	-81.56
25317	UNIQUE	Charleston	WV	38.35	-81.63
25320	STANDARD	Charleston	WV	38.54	-81.63
25321	PO BOX	Charleston	WV	38.35	-81.63
25322	PO BOX	Charleston	WV	38.35	-81.63
25323	PO BOX	Charleston	WV	38.35	-81.63
25324	PO BOX	Charleston	WV	38.35	-81.63
25325	PO BOX	Charleston	WV	38.35	-81.63
25326	PO BOX	Charleston	WV	38.35	-81.63
25327	PO BOX	Charleston	WV	38.35	-81.63
25328	PO BOX	Charleston	WV	38.35	-81.63
25329	PO BOX	Charleston	WV	38.35	-81.63
25330	PO BOX	Charleston	WV	38.35	-81.63
25331	PO BOX	Charleston	WV	38.35	-81.63
25332	PO BOX	Charleston	WV	38.35	-81.63
25333	PO BOX	Charleston	WV	38.35	-81.63
25334	PO BOX	Charleston	WV	38.35	-81.63
25335	PO BOX	Charleston	WV	38.35	-81.63
25336	PO BOX	Charleston	WV	38.35	-81.63
25337	PO BOX	Charleston	WV	38.35	-81.63
25338	PO BOX	Charleston	WV	38.35	-81.63
25339	PO BOX	Charleston	WV	38.35	-81.63
25350	PO BOX	Charleston	WV	38.35	-81.63
25356	PO BOX	Charleston	WV	38.35	-81.63
25357	PO BOX	Charleston	WV	38.35	-81.63
25358	PO BOX	Charleston	WV	38.35	-81.63
25360	PO BOX	Charleston	WV	38.35	-81.63
25361	PO BOX	Charleston	WV	38.35	-81.63
25362	PO BOX	Charleston	WV	38.35	-81.63
25364	PO BOX	Charleston	WV	38.35	-81.63
25365	PO BOX	Charleston	WV	38.35	-81.63
25375	PO BOX	Charleston	WV	38.35	-81.63
25387	STANDARD	Charleston	WV	38.35	-81.63
25389	STANDARD	Charleston	WV	38.35	-81.63
25392	UNIQUE	Charleston	WV	38.35	-81.63
25396	UNIQUE	Charleston	WV	38.35	-81.63
25401	STANDARD	Martinsburg	WV	39.46	-77.97
25402	PO BOX	Martinsburg	WV	39.46	-77.96
25403	STANDARD	Martinsburg	WV	39.47	-78.01
25404	STANDARD	Martinsburg	WV	39.46	-77.96
25405	STANDARD	Martinsburg	WV	39.41	-77.96
25410	PO BOX	Bakerton	WV	39.36	-77.76
25411	STANDARD	Berkeley Springs	WV	39.55	-78.21
25413	STANDARD	Bunker Hill	WV	39.32	-78.05
25414	STANDARD	Charles Town	WV	39.28	-77.85
25419	STANDARD	Falling Waters	WV	39.55	-77.89
25420	STANDARD	Gerrardstown	WV	39.37	-78.11
25421	STANDARD	Glengary	WV	39.38	-78.15
25422	STANDARD	Great Cacapon	WV	39.62	-78.29
25423	PO BOX	Halltown	WV	39.31	-77.76
25425	STANDARD	Harpers Ferry	WV	39.32	-77.74
25427	STANDARD	Hedgesville	WV	39.55	-77.99
25428	STANDARD	Inwood	WV	39.35	-78.05
25429	UNIQUE	Martinsburg	WV	39.32	-77.94
25430	STANDARD	Kearneysville	WV	39.38	-77.88
25431	STANDARD	Levels	WV	39.49	-78.57
25432	STANDARD	Millville	WV	39.31	-77.78
25434	STANDARD	Paw Paw	WV	39.53	-78.45
25437	STANDARD	Points	WV	39.43	-78.57
25438	STANDARD	Ranson	WV	39.32	-77.86
25440	PO BOX	Ridgeway	WV	39.3	-78.07
25441	PO BOX	Rippon	WV	39.22	-77.9
25442	STANDARD	Shenandoah Junction	WV	39.35	-77.84
25443	STANDARD	Shepherdstown	WV	39.43	-77.8
25444	STANDARD	Slanesville	WV	39.37	-78.52
25446	STANDARD	Summit Point	WV	39.24	-77.95
25501	STANDARD	Alkol	WV	38.15	-81.97
25502	STANDARD	Apple Grove	WV	38.66	-82.12
25503	STANDARD	Ashton	WV	38.61	-82.12
25504	STANDARD	Barboursville	WV	38.4	-82.29
25505	STANDARD	Big Creek	WV	38.01	-82.03
25506	STANDARD	Branchland	WV	38.25	-82.25
25507	PO BOX	Ceredo	WV	38.4	-82.56
25508	STANDARD	Chapmanville	WV	37.97	-82.01
25510	STANDARD	Culloden	WV	38.41	-82.06
25511	STANDARD	Dunlow	WV	38.03	-82.34
25512	STANDARD	East Lynn	WV	38.19	-82.32
25514	STANDARD	Fort Gay	WV	38.11	-82.59
25515	STANDARD	Gallipolis Ferry	WV	38.76	-82.11
25517	STANDARD	Genoa	WV	38.07	-82.46
25520	STANDARD	Glenwood	WV	38.54	-82.14
25521	STANDARD	Griffithsville	WV	38.24	-81.99
25523	STANDARD	Hamlin	WV	38.27	-82.1
25524	STANDARD	Harts	WV	38.03	-82.13
25526	STANDARD	Hurricane	WV	38.43	-82.01
25529	STANDARD	Julian	WV	38.13	-81.86
25530	STANDARD	Kenova	WV	38.4	-82.58
25534	STANDARD	Kiahsville	WV	38.06	-82.26
25535	STANDARD	Lavalette	WV	38.32	-82.41
25537	STANDARD	Lesage	WV	38.48	-82.3
25540	STANDARD	Midkiff	WV	38.18	-82.16
25541	STANDARD	Milton	WV	38.43	-82.13
25544	STANDARD	Myra	WV	38.22	-82.13
25545	STANDARD	Ona	WV	38.48	-82.22
25547	STANDARD	Pecks Mill	WV	37.92	-81.95
25550	STANDARD	Point Pleasant	WV	38.85	-82.13
25555	STANDARD	Prichard	WV	38.21	-82.56
25557	STANDARD	Ranger	WV	38.11	-82.17
25559	STANDARD	Salt Rock	WV	38.32	-82.24
25560	STANDARD	Scott Depot	WV	38.44	-81.89
25562	PO BOX	Shoals	WV	38.32	-82.53
25564	STANDARD	Sod	WV	38.26	-81.88
25565	STANDARD	Spurlockville	WV	38.1	-81.96
25567	STANDARD	Sumerco	WV	38.19	-81.89
25569	PO BOX	Teays	WV	38.43	-81.89
25570	STANDARD	Wayne	WV	38.22	-82.44
25571	STANDARD	West Hamlin	WV	38.28	-82.19
25572	STANDARD	Woodville	WV	38.15	-81.89
25573	STANDARD	Yawkey	WV	38.2	-81.95
25601	STANDARD	Logan	WV	37.84	-81.98
25606	PO BOX	Accoville	WV	37.78	-81.85
25607	STANDARD	Amherstdale	WV	37.8	-81.75
25608	STANDARD	Baisden	WV	37.57	-81.89
25611	PO BOX	Bruno	WV	37.69	-81.88
25612	STANDARD	Chauncey	WV	37.76	-81.96
25614	PO BOX	Cora	WV	37.83	-82.03
25617	STANDARD	Davin	WV	37.71	-81.78
25621	STANDARD	Gilbert	WV	37.61	-81.86
25624	PO BOX	Henlawson	WV	37.9	-81.98
25625	STANDARD	Holden	WV	37.82	-82.08
25628	PO BOX	Kistler	WV	37.76	-81.85
25630	PO BOX	Lorado	WV	37.79	-81.7
25632	STANDARD	Lyburn	WV	37.74	-81.93
25634	PO BOX	Mallory	WV	37.74	-81.84
25635	STANDARD	Man	WV	37.71	-81.89
25637	PO BOX	Mount Gay	WV	37.86	-82.03
25638	STANDARD	Omar	WV	37.76	-81.99
25639	PO BOX	Peach Creek	WV	37.87	-81.96
25644	PO BOX	Sarah Ann	WV	37.72	-82.03
25646	PO BOX	Stollings	WV	37.84	-81.93
25647	PO BOX	Switzer	WV	37.79	-81.98
25649	PO BOX	Verdunville	WV	37.85	-82.05
25650	STANDARD	Verner	WV	37.67	-81.82
25651	STANDARD	Wharncliffe	WV	37.55	-81.97
25652	PO BOX	Whitman	WV	37.81	-82.03
25653	PO BOX	Wilkinson	WV	37.83	-82
25654	STANDARD	Yolyn	WV	37.8	-81.87
25661	STANDARD	Williamson	WV	37.67	-82.27
25665	PO BOX	Borderland	WV	37.72	-82.28
25666	STANDARD	Breeden	WV	37.92	-82.27
25667	PO BOX	Chattaroy	WV	37.7	-82.26
25669	STANDARD	Crum	WV	37.93	-82.39
25670	STANDARD	Delbarton	WV	37.7	-82.18
25671	STANDARD	Dingess	WV	37.87	-82.18
25672	STANDARD	Edgarton	WV	37.58	-82.11
25674	STANDARD	Kermit	WV	37.87	-82.35
25676	STANDARD	Lenore	WV	37.8	-82.27
25678	STANDARD	Matewan	WV	37.62	-82.16
25685	PO BOX	Naugatuck	WV	37.8	-82.33
25686	PO BOX	Newtown	WV	37.63	-82.06
25688	PO BOX	North Matewan	WV	37.62	-82.12
25690	PO BOX	Ragland	WV	37.69	-82.12
25691	PO BOX	Rawl	WV	37.65	-82.2
25692	PO BOX	Red Jacket	WV	37.64	-82.13
25696	PO BOX	Varney	WV	37.68	-82.12
25699	STANDARD	Wilsondale	WV	37.95	-82.36
25701	STANDARD	Huntington	WV	38.41	-82.43
25702	STANDARD	Huntington	WV	38.43	-82.31
25703	STANDARD	Huntington	WV	38.42	-82.42
25704	STANDARD	Huntington	WV	38.31	-82.49
25705	STANDARD	Huntington	WV	38.4	-82.36
25706	PO BOX	Huntington	WV	38.41	-82.43
25707	PO BOX	Huntington	WV	38.41	-82.43
25708	PO BOX	Huntington	WV	38.41	-82.43
25709	PO BOX	Huntington	WV	38.41	-82.43
25710	PO BOX	Huntington	WV	38.41	-82.43
25711	PO BOX	Huntington	WV	38.41	-82.43
25712	PO BOX	Huntington	WV	38.41	-82.43
25713	PO BOX	Huntington	WV	38.41	-82.43
25714	PO BOX	Huntington	WV	38.41	-82.43
25715	PO BOX	Huntington	WV	38.41	-82.43
25716	PO BOX	Huntington	WV	38.41	-82.43
25717	PO BOX	Huntington	WV	38.41	-82.43
25718	PO BOX	Huntington	WV	38.41	-82.43
25719	PO BOX	Huntington	WV	38.41	-82.43
25720	PO BOX	Huntington	WV	38.41	-82.43
25721	PO BOX	Huntington	WV	38.41	-82.43
25722	PO BOX	Huntington	WV	38.41	-82.43
25723	PO BOX	Huntington	WV	38.41	-82.43
25724	PO BOX	Huntington	WV	38.41	-82.43
25725	PO BOX	Huntington	WV	38.41	-82.43
25726	PO BOX	Huntington	WV	38.41	-82.43
25727	PO BOX	Huntington	WV	38.41	-82.43
25728	PO BOX	Huntington	WV	38.41	-82.43
25729	PO BOX	Huntington	WV	38.41	-82.43
25755	UNIQUE	Huntington	WV	38.41	-82.43
25770	PO BOX	Huntington	WV	38.41	-82.43
25771	PO BOX	Huntington	WV	38.41	-82.43
25772	PO BOX	Huntington	WV	38.41	-82.43
25773	PO BOX	Huntington	WV	38.41	-82.43
25774	PO BOX	Huntington	WV	38.41	-82.43
25775	PO BOX	Huntington	WV	38.41	-82.43
25776	PO BOX	Huntington	WV	38.41	-82.43
25777	PO BOX	Huntington	WV	38.41	-82.43
25778	PO BOX	Huntington	WV	38.41	-82.43
25779	PO BOX	Huntington	WV	38.41	-82.43
25801	STANDARD	Beckley	WV	37.78	-81.18
25802	PO BOX	Beckley	WV	37.78	-81.18
25810	PO BOX	Allen Junction	WV	37.59	-81.35
25811	STANDARD	Amigo	WV	37.56	-81.29
25812	STANDARD	Ansted	WV	38.13	-81.1
25813	STANDARD	Beaver	WV	37.74	-81.15
25817	STANDARD	Bolt	WV	37.76	-81.41
25818	PO BOX	Bradley	WV	37.86	-81.19
25820	STANDARD	Camp Creek	WV	37.51	-81.16
25823	STANDARD	Coal City	WV	37.67	-81.21
25825	STANDARD	Cool Ridge	WV	37.64	-81.08
25826	PO BOX	Corinne	WV	37.58	-81.36
25827	STANDARD	Crab Orchard	WV	37.74	-81.23
25831	STANDARD	Danese	WV	37.96	-80.93
25832	STANDARD	Daniels	WV	37.72	-81.12
25833	PO BOX	Dothan	WV	37.99	-81.21
25836	PO BOX	Eccles	WV	37.79	-81.26
25837	STANDARD	Edmond	WV	38.05	-81.03
25839	STANDARD	Fairdale	WV	37.78	-81.39
25840	STANDARD	Fayetteville	WV	38.05	-81.1
25841	STANDARD	Flat Top	WV	37.58	-81.11
25843	STANDARD	Ghent	WV	37.61	-81.09
